route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
490,0000000602017091120180607,0002865272017091120180607,Piazzale S.Giorgio Ovest,0,D1090_R5223b_Andata_sub1,2
488,0000000662017091120180607,0002865292017091120180607,Stazione Fs,0,D1155_R5651a_Andata_PRINCIPALE_sub1,1
490,0000000592017091120180607,0002865382017091120180607,Via Zigherane,0,D28_C5221_sub1,2
490,0000000602017091120180607,0002865392017091120180607,Costa Capolinea,1,D30_C5224_sub2,2
490,0000000592017091120180607,0002865412017091120180607,Costa Capolinea,1,D30_C5224_sub2,2
490,0000000602017091120180607,0002865432017091120180607,Piazzale S.Giorgio Ovest,0,D376_R5219a_Andata_sub2,2
490,0000000592017091120180607,0002865442017091120180607,Piazzale S.Giorgio Ovest,0,D371_R5209_Andata_PRINCIPALE_sub2,2
490,0000000602017091120180607,0002865452017091120180607,Viale Vittoria Fucine,0,D1088_R5217b_Andata_sub2,2
490,0000000662017091120180607,0002865462017091120180607,Piazzale S.Giorgio Ovest,0,D371_R5209_Andata_PRINCIPALE_sub2,2
490,0000000602017091120180607,0002865472017091120180607,S.Ilario Via Monti,1,D372_R5214b_Ritorno_sub2,2
490,0000000602017091120180607,0002865482017091120180607,S.Ilario Via Monti,1,D374_R5216a_Ritorno_sub2,2
490,0000000592017091120180607,0002865492017091120180607,Piazzale S.Giorgio Ovest,0,D371_R5209_Andata_PRINCIPALE_sub2,2
490,0000000592017091120180607,0002865502017091120180607,Piazzale S.Giorgio Ovest,0,D371_R5209_Andata_PRINCIPALE_sub2,2
490,0000000592017091120180607,0002865512017091120180607,Piazzale S.Giorgio Ovest,0,D371_R5209_Andata_PRINCIPALE_sub2,2
490,0000000592017091120180607,0002865522017091120180607,Costa Capolinea,1,D30_C5224_sub2,2
490,0000000592017091120180607,0002865542017091120180607,Costa Capolinea,1,D30_C5224_sub2,2
516,0000000822017091120180607,0002865572017091120180607,Via Paoli,0,D1129_R5508a_Ritorno_sub1,2
516,0000000822017091120180607,0002865582017091120180607,Mori Via Don Sturzo,0,D1150_R5617c_Andata_sub2,2
511,0000000822017091120180607,0002865592017091120180607,Stazione Fs,0,D1157_R5653a_Andata_sub2,2
496,0000000822017091120180607,0002865632017091120180607,Nomi Piazza Springa,0,D1135_R5602c_Ritorno_PRINCIPALE_sub1,1
496,0000000822017091120180607,0002865642017091120180607,Nomi Piazza Springa,0,D1135_R5602c_Ritorno_PRINCIPALE_sub1,1
496,0000000822017091120180607,0002865652017091120180607,Nomi Piazza Springa,0,D1135_R5602c_Ritorno_PRINCIPALE_sub1,1
496,0000000822017091120180607,0002865662017091120180607,Mori Via Don Sturzo,0,D1016_E5651a_Andata_sub1,1
496,0000000822017091120180607,0002865672017091120180607,Mori Via Don Sturzo,0,D1016_E5651a_Andata_sub1,1
496,0000000822017091120180607,0002865682017091120180607,Mori Via Don Sturzo,0,D1016_E5651a_Andata_sub1,1
496,0000000592017091120180607,0002865692017091120180607,Stazione Fs,0,D1143_R5611a_Andata_sub1,1
488,0000000602017091120180607,0002865992017091120180607,Savignano,0,D23_C5101_sub2,1
488,0000000662017091120180607,0002866002017091120180607,Villa Lagarina Via Alpini,0,D26_C5105_sub1,1
488,0000000602017091120180607,0002866012017091120180607,Villa Lagarina Via Alpini,0,D26_C5105_sub1,1
488,0000000592017091120180607,0002866022017091120180607,Savignano,0,D23_C5101_sub2,1
488,0000000602017091120180607,0002866032017091120180607,Savignano,0,D23_C5101_sub2,1
488,0000000662017091120180607,0002866042017091120180607,Savignano,0,D23_C5101_sub2,1
488,0000000602017091120180607,0002866052017091120180607,Pomarolo Chiesa,0,D25_C5103_sub2,1
488,0000000592017091120180607,0002866062017091120180607,Pomarolo Chiesa,0,D25_C5103_sub2,1
512,0000000592017091120180607,0002866072017091120180607,Toldi,0,D990_C5741a_sub1,2
512,0000001092017091120180607,0002866082017091120180607,Piazzale Orsi Ist. Veronesi,0,D1164_C5702a_sub1,2
512,0000000592017091120180607,0002866092017091120180607,Campana Dei Caduti,0,D1165_C5708a_sub2,2
512,0000000602017091120180607,0002866102017091120180607,Piazzale Orsi Ist. Veronesi,0,D987_C5728a_sub2,2
496,0000000592017091120180607,0002866292017091120180607,Mori Via Don Sturzo,0,D1016_E5651a_Andata_sub1,1
496,0000000662017091120180607,0002866312017091120180607,Volano Via Roma,0,D1151_R5618a_Ritorno_sub1,1
488,0000000592017091120180607,0002866322017091120180607,Marco,0,D996_E5109a_Andata_via_Zona_Industriale_sub1,1
496,0000000662017091120180607,0002866392017091120180607,Mori Via Don Sturzo,0,D1020_E5665a_Andata_sub2,1
496,0000000822017091120180607,0002866402017091120180607,Mori Via Don Sturzo,0,D1020_E5665a_Andata_sub2,1
488,0000000662017091120180607,0002866462017091120180607,Pomarolo Via Degasperi,0,D25_C5103_sub2,1
488,0000000592017091120180607,0002866472017091120180607,Marco,0,D1150_R5617c_Andata_sub2,1
488,0000000592017091120180607,0002866482017091120180607,Piazzale S.Giorgio Ovest,0,D355_R5157_Andata_sub1,1
488,0000000772017091120180607,0002866492017091120180607,Marco,0,D1150_R5617c_Andata_sub2,1
488,0000000592017091120180607,0002866502017091120180607,Marco,0,D1080_R5131b_Andata_sub1,1
488,0000000592017091120180607,0002866512017091120180607,Marco,0,D997_E5173b_Andata_sub2,1
488,0000000592017091120180607,0002866522017091120180607,Marco,0,D997_E5173b_Andata_sub2,1
488,0000000592017091120180607,0002866532017091120180607,Marco,0,D997_E5173b_Andata_sub2,1
488,0000000592017091120180607,0002866542017091120180607,Marco,0,D997_E5173b_Andata_sub2,1
488,0000000592017091120180607,0002866552017091120180607,Marco,0,D997_E5173b_Andata_sub2,1
488,0000000592017091120180607,0002866562017091120180607,Marco,0,D996_E5109a_Andata_via_Zona_Industriale_sub1,1
488,0000000662017091120180607,0002866572017091120180607,Marco,0,D996_E5109a_Andata_via_Zona_Industriale_sub1,1
488,0000000662017091120180607,0002866582017091120180607,Marco,0,D996_E5109a_Andata_via_Zona_Industriale_sub1,1
488,0000000592017091120180607,0002866592017091120180607,Marco,0,D996_E5109a_Andata_via_Zona_Industriale_sub1,1
488,0000000592017091120180607,0002866602017091120180607,Marco,0,D997_E5173b_Andata_sub2,1
488,0000000592017091120180607,0002866612017091120180607,Marco,0,D997_E5173b_Andata_sub2,1
488,0000000592017091120180607,0002866622017091120180607,Marco,0,D1150_R5617c_Andata_sub2,1
488,0000000662017091120180607,0002866632017091120180607,Marco,0,D1150_R5617c_Andata_sub2,1
488,0000000592017091120180607,0002866642017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000772017091120180607,0002866652017091120180607,Corso Bettini Liceo,0,D367_R5176_Ritorno_sub2,1
488,0000000602017091120180607,0002866662017091120180607,Piazzale S.Giorgio Ovest,0,D341_R5120a_Ritorno_sub1,1
488,0000000822017091120180607,0002866672017091120180607,Corso Bettini Liceo,0,D367_R5176_Ritorno_sub2,1
488,0000000592017091120180607,0002866682017091120180607,Corso Bettini Liceo,0,D367_R5176_Ritorno_sub2,1
488,0000000662017091120180607,0002866692017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000592017091120180607,0002866702017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000662017091120180607,0002866712017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000592017091120180607,0002866722017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000662017091120180607,0002866732017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000662017091120180607,0002866742017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000592017091120180607,0002866752017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000592017091120180607,0002866762017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000662017091120180607,0002866772017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
488,0000000592017091120180607,0002866792017091120180607,Marco,0,D1150_R5617c_Andata_sub2,1
488,0000000822017091120180607,0002866952017091120180607,Corso Bettini Liceo,0,D367_R5176_Ritorno_sub2,1
488,0000000822017091120180607,0002866962017091120180607,Marco,0,D996_E5109a_Andata_via_Zona_Industriale_sub1,1
488,0000000592017091120180607,0002866972017091120180607,Marco,0,D1150_R5617c_Andata_sub2,1
488,0000000822017091120180607,0002866982017091120180607,Corso Bettini Liceo,0,D269_F5126a_Ritorno_sub1,1
512,0000000592017091120180607,0002866992017091120180607,Corso Rosmini Posta,0,D51_C5731a_sub1,2
490,0000000672017091120180607,0002867052017091120180607,Viale Dei Colli Sc. Alberghiera,1,D378_R5220_Ritorno_sub2,2
488,0000000662017091120180607,0002867062017091120180607,Marco,0,D1150_R5617c_Andata_sub2,1
